col,row,layer,cell_key,terrain,vegetation,fuel_moisture,slope,cell_size_ft,time_step_min,burn_duration_ticks,lat,lon
47,37,0,"37,47,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.470408,-118.511224
48,37,0,"37,48,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.470408,-118.480612
49,37,0,"37,49,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.470408,-118.45
0,38,0,"38,0,0",GRASSLAND,0.41,0.08,0.0,6336,5.0,10,34.452041,-119.95
1,38,0,"38,1,0",GRASSLAND,0.43,0.08,0.0,6336,5.0,10,34.452041,-119.919388
2,38,0,"38,2,0",GRASSLAND,0.45,0.08,0.0,6336,5.0,10,34.452041,-119.888776
3,38,0,"38,3,0",FOREST,0.36,0.18,0.0,6336,5.0,10,34.452041,-119.858163
4,38,0,"38,4,0",FOREST,0.38,0.18,0.0,6336,5.0,10,34.452041,-119.827551
5,38,0,"38,5,0",URBAN,0.36,0.05,0.0,6336,5.0,10,34.452041,-119.796939
6,38,0,"38,6,0",FOREST,0.35,0.18,0.0,6336,5.0,10,34.452041,-119.766327
7,38,0,"38,7,0",FOREST,0.43,0.18,0.0,6336,5.0,10,34.452041,-119.735714
8,38,0,"38,8,0",URBAN,0.49,0.05,0.0,6336,5.0,10,34.452041,-119.705102
9,38,0,"38,9,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.452041,-119.67449
10,38,0,"38,10,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.452041,-119.643878
11,38,0,"38,11,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.452041,-119.613265
12,38,0,"38,12,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.452041,-119.582653
13,38,0,"38,13,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.452041,-119.552041
14,38,0,"38,14,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.452041,-119.521429
15,38,0,"38,15,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.452041,-119.490816
16,38,0,"38,16,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.452041,-119.460204
17,38,0,"38,17,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.452041,-119.429592
18,38,0,"38,18,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.452041,-119.39898
19,38,0,"38,19,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.452041,-119.368367
20,38,0,"38,20,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.452041,-119.337755
21,38,0,"38,21,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.452041,-119.307143
22,38,0,"38,22,0",FOREST,0.39,0.18,0.0,6336,5.0,10,34.452041,-119.276531
23,38,0,"38,23,0",FOREST,0.35,0.18,0.0,6336,5.0,10,34.452041,-119.245918
24,38,0,"38,24,0",GRASSLAND,0.45,0.08,0.0,6336,5.0,10,34.452041,-119.215306
25,38,0,"38,25,0",GRASSLAND,0.43,0.08,0.0,6336,5.0,10,34.452041,-119.184694
26,38,0,"38,26,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.452041,-119.154082
27,38,0,"38,27,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.452041,-119.123469
28,38,0,"38,28,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.452041,-119.092857
29,38,0,"38,29,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.452041,-119.062245
30,38,0,"38,30,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.452041,-119.031633
31,38,0,"38,31,0",FOREST,0.57,0.18,0.0,6336,5.0,10,34.452041,-119.00102
32,38,0,"38,32,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.452041,-118.970408
33,38,0,"38,33,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.452041,-118.939796
34,38,0,"38,34,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.452041,-118.909184
35,38,0,"38,35,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.452041,-118.878571
36,38,0,"38,36,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.452041,-118.847959
37,38,0,"38,37,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.452041,-118.817347
38,38,0,"38,38,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.452041,-118.786735
39,38,0,"38,39,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.452041,-118.756122
40,38,0,"38,40,0",GRASSLAND,0.3,0.08,0.0,6336,5.0,10,34.452041,-118.72551
41,38,0,"38,41,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.452041,-118.694898
42,38,0,"38,42,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.452041,-118.664286
43,38,0,"38,43,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.452041,-118.633673
44,38,0,"38,44,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.452041,-118.603061
45,38,0,"38,45,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.452041,-118.572449
46,38,0,"38,46,0",FOREST,0.3,0.18,0.0,6336,5.0,10,34.452041,-118.541837
47,38,0,"38,47,0",FOREST,0.31,0.18,0.0,6336,5.0,10,34.452041,-118.511224
48,38,0,"38,48,0",FOREST,0.3,0.18,0.0,6336,5.0,10,34.452041,-118.480612
49,38,0,"38,49,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.452041,-118.45
0,39,0,"39,0,0",WATER,0.31,0.0,0.0,6336,5.0,10,34.433673,-119.95
1,39,0,"39,1,0",FOREST,0.34,0.18,0.0,6336,5.0,10,34.433673,-119.919388
2,39,0,"39,2,0",FOREST,0.34,0.18,0.0,6336,5.0,10,34.433673,-119.888776
3,39,0,"39,3,0",URBAN,0.32,0.05,0.0,6336,5.0,10,34.433673,-119.858163
4,39,0,"39,4,0",FOREST,0.32,0.18,0.0,6336,5.0,10,34.433673,-119.827551
5,39,0,"39,5,0",FOREST,0.35,0.18,0.0,6336,5.0,10,34.433673,-119.796939
6,39,0,"39,6,0",FOREST,0.33,0.18,0.0,6336,5.0,10,34.433673,-119.766327
7,39,0,"39,7,0",FOREST,0.33,0.18,0.0,6336,5.0,10,34.433673,-119.735714
8,39,0,"39,8,0",FOREST,0.36,0.18,0.0,6336,5.0,10,34.433673,-119.705102
9,39,0,"39,9,0",FOREST,0.46,0.18,0.0,6336,5.0,10,34.433673,-119.67449
10,39,0,"39,10,0",URBAN,0.46,0.05,0.0,6336,5.0,10,34.433673,-119.643878
11,39,0,"39,11,0",URBAN,0.44,0.05,0.0,6336,5.0,10,34.433673,-119.613265
12,39,0,"39,12,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.433673,-119.582653
13,39,0,"39,13,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.433673,-119.552041
14,39,0,"39,14,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.433673,-119.521429
15,39,0,"39,15,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.433673,-119.490816
16,39,0,"39,16,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.433673,-119.460204
17,39,0,"39,17,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.433673,-119.429592
18,39,0,"39,18,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.433673,-119.39898
19,39,0,"39,19,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.433673,-119.368367
20,39,0,"39,20,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.433673,-119.337755
21,39,0,"39,21,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.433673,-119.307143
22,39,0,"39,22,0",FOREST,0.39,0.18,0.0,6336,5.0,10,34.433673,-119.276531
23,39,0,"39,23,0",GRASSLAND,0.4,0.08,0.0,6336,5.0,10,34.433673,-119.245918
24,39,0,"39,24,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.433673,-119.215306
25,39,0,"39,25,0",GRASSLAND,0.39,0.08,0.0,6336,5.0,10,34.433673,-119.184694
26,39,0,"39,26,0",GRASSLAND,0.41,0.08,0.0,6336,5.0,10,34.433673,-119.154082
27,39,0,"39,27,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.433673,-119.123469
28,39,0,"39,28,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.433673,-119.092857
29,39,0,"39,29,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.433673,-119.062245
30,39,0,"39,30,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.433673,-119.031633
31,39,0,"39,31,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.433673,-119.00102
32,39,0,"39,32,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.433673,-118.970408
33,39,0,"39,33,0",GRASSLAND,0.47,0.08,0.0,6336,5.0,10,34.433673,-118.939796
34,39,0,"39,34,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.433673,-118.909184
35,39,0,"39,35,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.433673,-118.878571
36,39,0,"39,36,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.433673,-118.847959
37,39,0,"39,37,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.433673,-118.817347
38,39,0,"39,38,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.433673,-118.786735
39,39,0,"39,39,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.433673,-118.756122
40,39,0,"39,40,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.433673,-118.72551
41,39,0,"39,41,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.433673,-118.694898
42,39,0,"39,42,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.433673,-118.664286
43,39,0,"39,43,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.433673,-118.633673
44,39,0,"39,44,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.433673,-118.603061
45,39,0,"39,45,0",URBAN,0.31,0.05,0.0,6336,5.0,10,34.433673,-118.572449
46,39,0,"39,46,0",FOREST,0.31,0.18,0.0,6336,5.0,10,34.433673,-118.541837
47,39,0,"39,47,0",FOREST,0.31,0.18,0.0,6336,5.0,10,34.433673,-118.511224
48,39,0,"39,48,0",FOREST,0.3,0.18,0.0,6336,5.0,10,34.433673,-118.480612
49,39,0,"39,49,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.433673,-118.45
0,40,0,"40,0,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.415306,-119.95
1,40,0,"40,1,0",WATER,0.31,0.0,0.0,6336,5.0,10,34.415306,-119.919388
2,40,0,"40,2,0",FOREST,0.31,0.18,0.0,6336,5.0,10,34.415306,-119.888776
3,40,0,"40,3,0",WATER,0.32,0.0,0.0,6336,5.0,10,34.415306,-119.858163
4,40,0,"40,4,0",WATER,0.33,0.0,0.0,6336,5.0,10,34.415306,-119.827551
5,40,0,"40,5,0",WATER,0.39,0.0,0.0,6336,5.0,10,34.415306,-119.796939
6,40,0,"40,6,0",FOREST,0.39,0.18,0.0,6336,5.0,10,34.415306,-119.766327
7,40,0,"40,7,0",FOREST,0.35,0.18,0.0,6336,5.0,10,34.415306,-119.735714
8,40,0,"40,8,0",FOREST,0.3,0.18,0.0,6336,5.0,10,34.415306,-119.705102
9,40,0,"40,9,0",FOREST,0.33,0.18,0.0,6336,5.0,10,34.415306,-119.67449
10,40,0,"40,10,0",FOREST,0.35,0.18,0.0,6336,5.0,10,34.415306,-119.643878
11,40,0,"40,11,0",WATER,0.34,0.0,0.0,6336,5.0,10,34.415306,-119.613265
12,40,0,"40,12,0",WATER,0.36,0.0,0.0,6336,5.0,10,34.415306,-119.582653
13,40,0,"40,13,0",URBAN,0.41,0.05,0.0,6336,5.0,10,34.415306,-119.552041
14,40,0,"40,14,0",GRASSLAND,0.45,0.08,0.0,6336,5.0,10,34.415306,-119.521429
15,40,0,"40,15,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.415306,-119.490816
16,40,0,"40,16,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.415306,-119.460204
17,40,0,"40,17,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.415306,-119.429592
18,40,0,"40,18,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.415306,-119.39898
19,40,0,"40,19,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.415306,-119.368367
20,40,0,"40,20,0",GRASSLAND,0.4,0.08,0.0,6336,5.0,10,34.415306,-119.337755
21,40,0,"40,21,0",FOREST,0.37,0.18,0.0,6336,5.0,10,34.415306,-119.307143
22,40,0,"40,22,0",GRASSLAND,0.41,0.08,0.0,6336,5.0,10,34.415306,-119.276531
23,40,0,"40,23,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.415306,-119.245918
24,40,0,"40,24,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.415306,-119.215306
25,40,0,"40,25,0",SCRUB,0.57,0.12,0.0,6336,5.0,10,34.415306,-119.184694
26,40,0,"40,26,0",SCRUB,0.61,0.12,0.0,6336,5.0,10,34.415306,-119.154082
27,40,0,"40,27,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.415306,-119.123469
28,40,0,"40,28,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.415306,-119.092857
29,40,0,"40,29,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.415306,-119.062245
30,40,0,"40,30,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.415306,-119.031633
31,40,0,"40,31,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.415306,-119.00102
32,40,0,"40,32,0",GRASSLAND,0.42,0.08,0.0,6336,5.0,10,34.415306,-118.970408
33,40,0,"40,33,0",GRASSLAND,0.49,0.08,0.0,6336,5.0,10,34.415306,-118.939796
34,40,0,"40,34,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.415306,-118.909184
35,40,0,"40,35,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.415306,-118.878571
36,40,0,"40,36,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.415306,-118.847959
37,40,0,"40,37,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.415306,-118.817347
38,40,0,"40,38,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.415306,-118.786735
39,40,0,"40,39,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.415306,-118.756122
40,40,0,"40,40,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.415306,-118.72551
41,40,0,"40,41,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.415306,-118.694898
42,40,0,"40,42,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.415306,-118.664286
43,40,0,"40,43,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.415306,-118.633673
44,40,0,"40,44,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.415306,-118.603061
45,40,0,"40,45,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.415306,-118.572449
46,40,0,"40,46,0",FOREST,0.31,0.18,0.0,6336,5.0,10,34.415306,-118.541837
47,40,0,"40,47,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.415306,-118.511224
48,40,0,"40,48,0",FOREST,0.3,0.18,0.0,6336,5.0,10,34.415306,-118.480612
49,40,0,"40,49,0",FOREST,0.3,0.18,0.0,6336,5.0,10,34.415306,-118.45
0,41,0,"41,0,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.95
1,41,0,"41,1,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.919388
2,41,0,"41,2,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.888776
3,41,0,"41,3,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.858163
4,41,0,"41,4,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.827551
5,41,0,"41,5,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.796939
6,41,0,"41,6,0",WATER,0.33,0.0,0.0,6336,5.0,10,34.396939,-119.766327
7,41,0,"41,7,0",FOREST,0.32,0.18,0.0,6336,5.0,10,34.396939,-119.735714
8,41,0,"41,8,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.705102
9,41,0,"41,9,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.67449
10,41,0,"41,10,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.643878
11,41,0,"41,11,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.613265
12,41,0,"41,12,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.396939,-119.582653
13,41,0,"41,13,0",WATER,0.31,0.0,0.0,6336,5.0,10,34.396939,-119.552041
14,41,0,"41,14,0",FOREST,0.36,0.18,0.0,6336,5.0,10,34.396939,-119.521429
15,41,0,"41,15,0",GRASSLAND,0.53,0.08,0.0,6336,5.0,10,34.396939,-119.490816
16,41,0,"41,16,0",GRASSLAND,0.52,0.08,0.0,6336,5.0,10,34.396939,-119.460204
17,41,0,"41,17,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.396939,-119.429592
18,41,0,"41,18,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.396939,-119.39898
19,41,0,"41,19,0",WATER,0.38,0.0,0.0,6336,5.0,10,34.396939,-119.368367
20,41,0,"41,20,0",WATER,0.33,0.0,0.0,6336,5.0,10,34.396939,-119.337755
21,41,0,"41,21,0",FOREST,0.36,0.18,0.0,6336,5.0,10,34.396939,-119.307143
22,41,0,"41,22,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.396939,-119.276531
23,41,0,"41,23,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.396939,-119.245918
24,41,0,"41,24,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.396939,-119.215306
25,41,0,"41,25,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.396939,-119.184694
26,41,0,"41,26,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.396939,-119.154082
27,41,0,"41,27,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.396939,-119.123469
28,41,0,"41,28,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.396939,-119.092857
29,41,0,"41,29,0",GRASSLAND,0.4,0.08,0.0,6336,5.0,10,34.396939,-119.062245
30,41,0,"41,30,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.396939,-119.031633
31,41,0,"41,31,0",GRASSLAND,0.39,0.08,0.0,6336,5.0,10,34.396939,-119.00102
32,41,0,"41,32,0",GRASSLAND,0.5,0.08,0.0,6336,5.0,10,34.396939,-118.970408
33,41,0,"41,33,0",GRASSLAND,0.36,0.08,0.0,6336,5.0,10,34.396939,-118.939796
34,41,0,"41,34,0",FOREST,0.32,0.18,0.0,6336,5.0,10,34.396939,-118.909184
35,41,0,"41,35,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.396939,-118.878571
36,41,0,"41,36,0",GRASSLAND,0.45,0.08,0.0,6336,5.0,10,34.396939,-118.847959
37,41,0,"41,37,0",GRASSLAND,0.44,0.08,0.0,6336,5.0,10,34.396939,-118.817347
38,41,0,"41,38,0",GRASSLAND,0.35,0.08,0.0,6336,5.0,10,34.396939,-118.786735
39,41,0,"41,39,0",GRASSLAND,0.36,0.08,0.0,6336,5.0,10,34.396939,-118.756122
40,41,0,"41,40,0",GRASSLAND,0.35,0.08,0.0,6336,5.0,10,34.396939,-118.72551
41,41,0,"41,41,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.396939,-118.694898
42,41,0,"41,42,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.396939,-118.664286
43,41,0,"41,43,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.396939,-118.633673
44,41,0,"41,44,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.396939,-118.603061
45,41,0,"41,45,0",FOREST,0.31,0.18,0.0,6336,5.0,10,34.396939,-118.572449
46,41,0,"41,46,0",FOREST,0.32,0.18,0.0,6336,5.0,10,34.396939,-118.541837
47,41,0,"41,47,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.396939,-118.511224
48,41,0,"41,48,0",FOREST,0.31,0.18,0.0,6336,5.0,10,34.396939,-118.480612
49,41,0,"41,49,0",FOREST,0.3,0.18,0.0,6336,5.0,10,34.396939,-118.45
0,42,0,"42,0,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.95
1,42,0,"42,1,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.919388
2,42,0,"42,2,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.888776
3,42,0,"42,3,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.858163
4,42,0,"42,4,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.827551
5,42,0,"42,5,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.796939
6,42,0,"42,6,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.766327
7,42,0,"42,7,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.735714
8,42,0,"42,8,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.705102
9,42,0,"42,9,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.67449
10,42,0,"42,10,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.643878
11,42,0,"42,11,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.613265
12,42,0,"42,12,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.582653
13,42,0,"42,13,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.552041
14,42,0,"42,14,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.378571,-119.521429
15,42,0,"42,15,0",GRASSLAND,0.39,0.08,0.0,6336,5.0,10,34.378571,-119.490816
16,42,0,"42,16,0",GRASSLAND,0.49,0.08,0.0,6336,5.0,10,34.378571,-119.460204
17,42,0,"42,17,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.378571,-119.429592
18,42,0,"42,18,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.378571,-119.39898
19,42,0,"42,19,0",WATER,0.35,0.0,0.0,6336,5.0,10,34.378571,-119.368367
20,42,0,"42,20,0",WATER,0.36,0.0,0.0,6336,5.0,10,34.378571,-119.337755
21,42,0,"42,21,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.378571,-119.307143
22,42,0,"42,22,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.378571,-119.276531
23,42,0,"42,23,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.378571,-119.245918
24,42,0,"42,24,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.378571,-119.215306
25,42,0,"42,25,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.378571,-119.184694
26,42,0,"42,26,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.378571,-119.154082
27,42,0,"42,27,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.378571,-119.123469
28,42,0,"42,28,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.378571,-119.092857
29,42,0,"42,29,0",GRASSLAND,0.37,0.08,0.0,6336,5.0,10,34.378571,-119.062245
30,42,0,"42,30,0",GRASSLAND,0.44,0.08,0.0,6336,5.0,10,34.378571,-119.031633
31,42,0,"42,31,0",GRASSLAND,0.5,0.08,0.0,6336,5.0,10,34.378571,-119.00102
32,42,0,"42,32,0",GRASSLAND,0.43,0.08,0.0,6336,5.0,10,34.378571,-118.970408
33,42,0,"42,33,0",GRASSLAND,0.39,0.08,0.0,6336,5.0,10,34.378571,-118.939796
34,42,0,"42,34,0",GRASSLAND,0.37,0.08,0.0,6336,5.0,10,34.378571,-118.909184
35,42,0,"42,35,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.378571,-118.878571
36,42,0,"42,36,0",GRASSLAND,0.35,0.08,0.0,6336,5.0,10,34.378571,-118.847959
37,42,0,"42,37,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.378571,-118.817347
38,42,0,"42,38,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.378571,-118.786735
39,42,0,"42,39,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.378571,-118.756122
40,42,0,"42,40,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.378571,-118.72551
41,42,0,"42,41,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.378571,-118.694898
42,42,0,"42,42,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.378571,-118.664286
43,42,0,"42,43,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.378571,-118.633673
44,42,0,"42,44,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.378571,-118.603061
45,42,0,"42,45,0",FOREST,0.31,0.18,0.0,6336,5.0,10,34.378571,-118.572449
46,42,0,"42,46,0",FOREST,0.32,0.18,0.0,6336,5.0,10,34.378571,-118.541837
47,42,0,"42,47,0",URBAN,0.32,0.05,0.0,6336,5.0,10,34.378571,-118.511224
48,42,0,"42,48,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.378571,-118.480612
49,42,0,"42,49,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.378571,-118.45
0,43,0,"43,0,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.95
1,43,0,"43,1,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.919388
2,43,0,"43,2,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.888776
3,43,0,"43,3,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.858163
4,43,0,"43,4,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.827551
5,43,0,"43,5,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.796939
6,43,0,"43,6,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.766327
7,43,0,"43,7,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.735714
8,43,0,"43,8,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.705102
9,43,0,"43,9,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.67449
10,43,0,"43,10,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.643878
11,43,0,"43,11,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.613265
12,43,0,"43,12,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.582653
13,43,0,"43,13,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.552041
14,43,0,"43,14,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.521429
15,43,0,"43,15,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.360204,-119.490816
16,43,0,"43,16,0",WATER,0.37,0.0,0.0,6336,5.0,10,34.360204,-119.460204
17,43,0,"43,17,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.360204,-119.429592
18,43,0,"43,18,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.360204,-119.39898
19,43,0,"43,19,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.360204,-119.368367
20,43,0,"43,20,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.360204,-119.337755
21,43,0,"43,21,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.360204,-119.307143
